-9.52761583011302,-9.696347629600764,3.7484302520751953,0.026284217834472656,20
-9.635477084793026,-9.836967398326852,3.906259059906006,0.026538848876953125,20
-9.343252864366315,-9.666649722450046,3.561469793319702,0.02464914321899414,20
-9.508363529826516,-9.542576596863656,3.0745248794555664,0.027204036712646484,20
-9.434763491168786,-9.70406339915495,4.593447923660278,0.03473401069641113,20
-9.48691163454316,-9.78191045423359,2.598565101623535,0.0418093204498291,20
-9.473497338491912,-9.67792525345593,3.525568962097168,0.026350021362304688,20
-9.651319615455026,-9.792762692387818,2.5103611946105957,0.03126883506774902,20
-9.517626524920617,-9.630583630294101,2.202012777328491,0.031553030014038086,20
-9.404406634821783,-9.658315730080618,2.7397828102111816,0.029159069061279297,20
