5.687932381405351,5.356205123495297,2.2251479625701904,0.15182209014892578,50
5.913433551081015,5.715894151513123,2.2626099586486816,0.14931702613830566,50
5.4356148444341095,5.308147207081859,2.0846776962280273,0.17045974731445312,50
6.622362991600571,6.518539859985413,1.649906873703003,0.15660691261291504,50
4.906438280517519,5.412709816744032,2.2212207317352295,0.15947914123535156,50
5.091934272176372,5.545519526395269,2.314534902572632,0.15131616592407227,50
6.075876846281354,5.937686845409571,2.0495660305023193,0.15887713432312012,50
4.501602748208797,5.0503056122889145,2.209826946258545,0.24769997596740723,50
5.741490143570815,5.8697640192619875,2.242810010910034,0.14727497100830078,50
6.058224674583452,6.192278517470941,2.128509998321533,0.17319893836975098,50
