16.188525874787874,22.773312200299653,10.241998195648193,0.6111552715301514,10
17.15926497104266,20.34274132512943,10.146028995513916,0.6031291484832764,10
18.238531943690713,20.021686016866912,13.255465984344482,0.5828762054443359,10
14.725643696932122,17.990476414367656,10.059725046157837,0.5770161151885986,10
18.426400363020452,18.449726874276593,13.290816068649292,0.5941941738128662,10
14.966202215327547,19.45911274767933,10.28826117515564,0.5990099906921387,10
17.85335433891377,21.461650846843646,10.350822925567627,0.5779168605804443,10
14.86160306778176,17.683969835029362,10.552356958389282,0.6352729797363281,10
14.670362627424456,18.86704288441398,10.648076057434082,0.5685970783233643,10
16.01881412619757,18.046354619157444,9.730195999145508,0.5796070098876953,10
