1.7575502133127352,1.8519126490344147,1.7650508880615234,0.08924007415771484,20
1.612106596667993,1.087776925302321,1.8288230895996094,0.07683086395263672,20
1.813911447184764,1.5493132199003241,1.544745922088623,0.07648181915283203,20
1.8231927997603414,1.5204765508547629,2.1948482990264893,0.07769608497619629,20
2.719964523208363,2.4021993208221097,1.328268051147461,0.07793378829956055,20
1.6234288180957028,1.9371815405450694,1.6410999298095703,0.08227920532226562,20
1.05181937161066,1.3582949628109413,1.6912319660186768,0.0822141170501709,20
1.9744079335683113,2.1601397158476843,1.6749145984649658,0.08489203453063965,20
2.1619474513205845,1.8785747802009807,1.8076670169830322,0.09368658065795898,20
1.6890200371167607,1.5138049128577258,1.754852056503296,0.08011722564697266,20
