-95.83925370906756,-100.57817922346298,203.12354636192322,33.00204110145569,40
-95.10959564796107,-100.20808149086234,198.5398051738739,34.17705202102661,40
-95.9230012525284,-100.54225210396068,199.5791265964508,32.039079666137695,40
-95.30061815213512,-100.82120665037667,209.76826190948486,29.46816349029541,40
-94.99161340575137,-100.76975278445481,190.66981863975525,20.279597997665405,40
-95.12704903901475,-100.38208063778549,239.18120551109314,17.582701921463013,40
-95.39039778004016,-100.40615470909978,173.2295081615448,17.79533863067627,40
-95.8842287771193,-100.7521973522257,241.56332325935364,18.404210090637207,40
-95.38244345739459,-100.6012761171554,212.42836546897888,18.008268356323242,40
-95.35865222874716,-100.53639147831164,215.14356541633606,18.090046644210815,40
